"","col1","col2","col3","col4","r"
"484",0.64,0.7,0.3,0.75,0.6257064517373
"485",0.64,0.7,0.35,0.65,0.638036996914702
"486",0.64,0.7,0.35,0.7,0.593940994868235
"487",0.64,0.7,0.35,0.75,0.584174602116765
"488",0.64,0.7,0.4,0.65,0.636720268235077
"489",0.64,0.7,0.4,0.7,0.589733894449133
"490",0.64,0.7,0.4,0.75,0.577052429793701
"491",0.64,0.75,0.3,0.65,0.720446834366505
"492",0.64,0.75,0.3,0.7,0.644959371163713
"493",0.64,0.75,0.3,0.75,0.671814231580204
"494",0.64,0.75,0.35,0.65,0.729815459604766
"495",0.64,0.75,0.35,0.7,0.705397776900047
"496",0.64,0.75,0.35,0.75,0.700395906262405
"497",0.64,0.75,0.4,0.65,0.728701018257448
"498",0.64,0.75,0.4,0.7,0.70268173964644
"499",0.64,0.75,0.4,0.75,0.696130203776072
"500",0.9,0.1,0.9,0.6,0.502100883840645
"501",0.9,0.1,0.9,0.65,0.364476412416489
"502",0.9,0.1,0.9,0.7,0.307103626085661
"503",0.9,0.1,0.95,0.6,0.480173171393117
"504",0.9,0.1,0.95,0.65,0.290641557093318
"505",0.9,0.1,0.95,0.7,0.162445953395938
"506",0.9,0.1,1,0.6,0.545232366746498
"507",0.9,0.1,1,0.65,0.384589077325489
"508",0.9,0.1,1,0.7,0.255978194601737
"509",0.9,0.15,0.9,0.6,0.552430517718304
"510",0.9,0.15,0.9,0.65,0.429009904433921
"511",0.9,0.15,0.9,0.7,0.361949153359395
"512",0.9,0.15,0.95,0.6,0.543626557575787
"513",0.9,0.15,0.95,0.65,0.387900417523807
"514",0.9,0.15,0.95,0.7,0.270568505285539
"515",0.9,0.15,1,0.6,0.600368533062547
"516",0.9,0.15,1,0.65,0.469361828915404
"517",0.9,0.15,1,0.7,0.357377982635623
"518",0.9,0.2,0.9,0.6,0.641266923029042
"519",0.9,0.2,0.9,0.65,0.558442649473871
"520",0.9,0.2,0.9,0.7,0.508183362582787
"521",0.9,0.2,0.95,0.6,0.640923471914808
"522",0.9,0.2,0.95,0.65,0.543771067848835
"523",0.9,0.2,0.95,0.7,0.470347633754295
"524",0.9,0.2,1,0.6,0.680314247963406
"525",0.9,0.2,1,0.65,0.595728754934379
"526",0.9,0.2,1,0.7,0.524720270543737
"527",0.95,0.1,0.9,0.6,0.541655339102064
"528",0.95,0.1,0.9,0.65,0.41249289526432
"529",0.95,0.1,0.9,0.7,0.343056201184747
"530",0.95,0.1,0.95,0.6,0.519662628110115
"531",0.95,0.1,0.95,0.65,0.343989530393763
"532",0.95,0.1,0.95,0.7,0.207025498502458
"533",0.95,0.1,1,0.6,0.572420376720134
"534",0.95,0.1,1,0.65,0.418529442653487
"535",0.95,0.1,1,0.7,0.280575203962649
"536",0.95,0.15,0.9,0.6,0.575282211154108
"537",0.95,0.15,0.9,0.65,0.452071420165895
"538",0.95,0.15,0.9,0.7,0.371462248943438
"539",0.95,0.15,0.95,0.6,0.564414240649271
"540",0.95,0.15,0.95,0.65,0.408877804696435
"541",0.95,0.15,0.95,0.7,0.274360812833847
"542",0.95,0.15,1,0.6,0.613857101264203
"543",0.95,0.15,1,0.65,0.480511479870881
"544",0.95,0.15,1,0.7,0.353249139666306
"545",0.95,0.2,0.9,0.6,0.649749389520687
"546",0.95,0.2,0.9,0.65,0.562328117132245
"547",0.95,0.2,0.9,0.7,0.501006545075703
"548",0.95,0.2,0.95,0.6,0.647499584552013
"549",0.95,0.2,0.95,0.65,0.544643021621054
"550",0.95,0.2,0.95,0.7,0.45715011946961
"551",0.95,0.2,1,0.6,0.683951509094928
"552",0.95,0.2,1,0.65,0.59381709720004
"553",0.95,0.2,1,0.7,0.510445531922932
"554",1,0.1,0.9,0.6,0.635889409837134
"555",1,0.1,0.9,0.65,0.552069652740296
"556",1,0.1,0.9,0.7,0.502640462544422
"557",1,0.1,0.95,0.6,0.620259390086752
"558",1,0.1,0.95,0.65,0.511276344908782
"559",1,0.1,0.95,0.7,0.428361006508833
"560",1,0.1,1,0.6,0.65141361375182
"561",1,0.1,1,0.65,0.549061048247966
"562",1,0.1,1,0.7,0.460242830334406
"563",1,0.15,0.9,0.6,0.650982202870076
"564",1,0.15,0.9,0.65,0.565226690464746
"565",1,0.15,0.9,0.7,0.506051199997739
"566",1,0.15,0.95,0.6,0.641838304457507
"567",1,0.15,0.95,0.65,0.535951022861171
"568",1,0.15,0.95,0.7,0.446007186036857
"569",1,0.15,1,0.6,0.673758794625666
"570",1,0.15,1,0.65,0.577254618294563
"571",1,0.15,1,0.7,0.486920458835693
"572",1,0.2,0.9,0.6,0.697697525984406
"573",1,0.2,0.9,0.65,0.629443090570868
"574",1,0.2,0.9,0.7,0.578897119044829
"575",1,0.2,0.95,0.6,0.694619398291463
"576",1,0.2,0.95,0.65,0.61476254002947
"577",1,0.2,0.95,0.7,0.545532691671634
"578",1,0.2,1,0.6,0.720878245680371
"579",1,0.2,1,0.65,0.64810795847519
"580",1,0.2,1,0.7,0.579995795881453
"581",0.0492024897,0.8481126516,0.08903008945,0.7310247013,0.169818857208164
"582",0.9180070354,0.1055761687,0.9563065526,0.7,0.136470599498878
"583",0.04976414,0.88142666,0.1285623,0.7764975,0.169063198141209
"584",0.87770071,0.06131477,0.9563864,0.7592108,0.391288149809901
"585",0.05,0.87,0.74,0.09,0.911085400424447
"586",0.05,0.87,0.09,0.74,0.149890528534879
"587",0.86,0.05,0.9,0.7,0.46456343719142
"588",0.86,0.05,0.9,0.75,0.533040871609292
"589",0.86,0.05,0.9,0.8,0.630481700226243
"590",0.86,0.05,0.95,0.7,0.377975038750411
"591",0.86,0.05,0.95,0.75,0.449139732358532
"592",0.86,0.05,0.95,0.8,0.568950166737909
"593",0.86,0.05,1,0.7,0.41756430289484
"594",0.86,0.05,1,0.75,0.459734701890605
"595",0.86,0.05,1,0.8,0.562296057048308
"596",0.86,0.1,0.9,0.7,0.406131989741325
"597",0.86,0.1,0.9,0.75,0.475491806288149
"598",0.86,0.1,0.9,0.8,0.587526449178278
"599",0.86,0.1,0.95,0.7,0.315796776313901
"600",0.86,0.1,0.95,0.75,0.381335831764611
"601",0.86,0.1,0.95,0.8,0.517762070645849
"602",0.86,0.1,1,0.7,0.380912782740397
"603",0.86,0.1,1,0.75,0.409918765622535
"604",0.86,0.1,1,0.8,0.518917295900233
"605",0.86,0.15,0.9,0.7,0.458473266947752
"606",0.86,0.15,0.9,0.75,0.502969247611243
"607",0.86,0.15,0.9,0.8,0.595733280720559
"608",0.86,0.15,0.95,0.7,0.401392246177926
"609",0.86,0.15,0.95,0.75,0.433792109657565
"610",0.86,0.15,0.95,0.8,0.537952898488826
"611",0.86,0.15,1,0.7,0.462934888041467
"612",0.86,0.15,1,0.75,0.469379954539804
"613",0.86,0.15,1,0.8,0.547440748351216
"614",0.91,0.05,0.9,0.7,0.400422927862962
"615",0.91,0.05,0.9,0.75,0.47253615944931
"616",0.91,0.05,0.9,0.8,0.586591055328009
"617",0.91,0.05,0.95,0.7,0.277518376711179
"618",0.91,0.05,0.95,0.75,0.353209191333156
"619",0.91,0.05,0.95,0.8,0.502776123646064
"620",0.91,0.05,1,0.7,0.324274288819867
"621",0.91,0.05,1,0.75,0.36138328578579
"622",0.91,0.05,1,0.8,0.489551103974098
"623",0.91,0.1,0.9,0.7,0.298140134025378
"624",0.91,0.1,0.9,0.75,0.376018962698805
"625",0.91,0.1,0.9,0.8,0.519613689688289
"626",0.91,0.1,0.95,0.7,0.144851777923915
"627",0.91,0.1,0.95,0.75,0.220189662936274
"628",0.91,0.1,0.95,0.8,0.414084251318209
"629",0.91,0.1,1,0.7,0.241332145358683
"630",0.91,0.1,1,0.75,0.25813537095757
"631",0.91,0.1,1,0.8,0.410127155973748
"632",0.91,0.15,0.9,0.7,0.349944078174797
"633",0.91,0.15,0.9,0.75,0.39662119136152
"634",0.91,0.15,0.9,0.8,0.519221645098649
"635",0.91,0.15,0.95,0.7,0.252265408267514
"636",0.91,0.15,0.95,0.75,0.277799885012357
"637",0.91,0.15,0.95,0.8,0.427513159831419
"638",0.91,0.15,1,0.7,0.342260939553869
"639",0.91,0.15,1,0.75,0.329627266121614
"640",0.91,0.15,1,0.8,0.437261053243281
"641",0.96,0.05,0.9,0.7,0.467915760939359
"642",0.96,0.05,0.9,0.75,0.513216880633248
"643",0.96,0.05,0.9,0.8,0.603915294228296
"644",0.96,0.05,0.95,0.7,0.369561950472606
"645",0.96,0.05,0.95,0.75,0.409300322695054
"646",0.96,0.05,0.95,0.8,0.524514055893174
"647",0.96,0.05,1,0.7,0.398498869324297
"648",0.96,0.05,1,0.75,0.410303833377437
"649",0.96,0.05,1,0.8,0.508642299186896
"650",0.96,0.1,0.9,0.7,0.370422198393961
"651",0.96,0.1,0.9,0.75,0.415815190622828
"652",0.96,0.1,0.9,0.8,0.532190731170894
"653",0.96,0.1,0.95,0.7,0.246742955957569
"654",0.96,0.1,0.95,0.75,0.275548849728012
"655",0.96,0.1,0.95,0.8,0.427845832291415
"656",0.96,0.1,1,0.7,0.310712201061936
"657",0.96,0.1,1,0.75,0.299275979551359
"658",0.96,0.1,1,0.8,0.418552485515213
"659",0.96,0.15,0.9,0.7,0.392411349108573
"660",0.96,0.15,0.9,0.75,0.416124335704322
"661",0.96,0.15,0.9,0.8,0.520194092010435
"662",0.96,0.15,0.95,0.7,0.301374382263894
"663",0.96,0.15,0.95,0.75,0.298268507133115
"664",0.96,0.15,0.95,0.8,0.423490958475395
"665",0.96,0.15,1,0.7,0.372901858294341
"666",0.96,0.15,1,0.75,0.339663279032836
"667",0.96,0.15,1,0.8,0.428042951211199
